1.05415676188181e-17,1.26498810642531e-15
0.0474749974392481,1.90627311972934e-27
5.27078380940913e-18,6.32493967423968e-16
1.07902573420856e-19,2.6688453443964e-26
0.029570039020652,2.6757580983429e-08
3.86505182049692e-14,6.3249405712894e-16
0.0237375000000008,2.84850000000006
0.0356062499999998,4.2727499933857
0.000358048817865379,9.01455822938607e-11
0.0474706842715061,3.41819980608182
0.000358048817865375,9.0145582293855e-11
0.0237375,2.84850000000002
0.0474749999975173,5.55603364261309
9.77175700444584e-11,2.11638830874762e-43
3.66408411435131e-29,1.65242324018249e-70
3.2572523392851e-11,7.05462769582577e-44
5.30361204525271e-23,1.56644179744801e-59
1.76787068175091e-23,5.22147339870924e-60
0.0356062500000019,4.27274984850162
0.0406928571428584,4.88314285282349
2.57670121366527e-14,4.21662702141667e-16
1.75692793646946e-18,2.10831352376329e-16
0.0474749999993793,5.66109203134971
5.34046414247625e-20,1.3344226804329e-26
0.0204940087843702,8.91919369605271e-09
1.49198067144512e-23,3.69024163866881e-30
6.51450467410008e-11,1.41092553916508e-43
0.000717902403903907,1.80291164588663e-10
1.05415676179889e-17,1.21861066648384e-15
2.69756433552142e-20,6.67211340230518e-27
5.47031965000707e-20,1.84512081933441e-30
2.10831352359824e-17,2.43722131787685e-15
5.39512867104284e-20,1.33442268046102e-26
1.05415676188159e-17,1.26498811425788e-15
0.03560625,4.27274984850153
0.0237374999999999,2.848499991181
7.5042909218252e-29,4.56838398427707e-74
2.10831352376363e-17,2.5299762128506e-15
4.00354044917182e-18,9.90229427926754e-25
0.0474706842715058,3.36694480871759
0.0474749999987586,5.62563388100147
3.61627654656932e-27,7.83221009806375e-60
7.23255309313873e-27,1.56644201961275e-59
0.0406928571428571,4.88314275388538
1.44651061862806e-26,3.13288403922609e-59
0.000487662046469428,1.66193708688159e-14
1.95807411217953e-16,6.6721134021646e-27
3.95623357850989e-16,1.33442267219827e-26
4.03042134977171e-07,9.96886564765579e-14
1.49197855980172e-23,3.69024161581886e-30
3.90362869204764e-16,1.3166792422994e-26
0.000361685853279249,9.01455822957579e-11
1.05415676188181e-17,1.26498811425813e-15
0.0237375000000001,2.84850000000002
1.75692793646942e-18,2.10831352376328e-16
0.0356062499993037,4.23248044423567
5.32339121531447e-20,1.31667925045232e-26
2.00177022458588e-18,4.95114713963377e-25
3.51385587293889e-18,4.21662704752656e-16
0.0284849999999999,3.41819999999998
0.000717902403903898,1.80291163472294e-10
5.39512867104064e-20,1.33442268046052e-26
3.51385587293865e-18,4.21662704752619e-16
5.27078380899561e-18,6.09305333242079e-16
0.0474749966286917,2.98445134708516e-36
0.0329952479729263,2.67575810043746e-08
0.0406928571424024,4.85673771235178
9.77175700444585e-11,2.11638800858538e-43
0.0466354214313853,8.8946942724166e-11
0.0406928571428571,4.8831428528232
8.0070808983435e-18,1.98045884359038e-24
0.0470570477223574,1.8029116347222e-10
5.27078380899451e-18,6.09305333241954e-16
0.00140050805172493,3.60582326925576e-10
0.000727755327185098,2.49290563032242e-14
0.0252837651069954,1.33787906164482e-08
1.9580741121795e-16,6.67211340216452e-27
0.000717902403903902,1.80291164588663e-10
2.98395711960345e-23,7.38048323163744e-30
0.0214719859338682,1.33787906059747e-08
2.71436568450769e-25,1.65242324021738e-70
2.90156609097283e-18,9.90229427151608e-25
0.0284850000000001,3.41820000000004
0.047463638108824,6.68939531607881e-09
0.00141441643583503,3.60582326933187e-10
0.0316500000000007,3.79799999216086
5.39512867104288e-20,1.33442268046103e-26
1.95435139671324e-10,4.0775930435911e-43
0.047475,5.69700000000006
0.00141441643583502,3.60582326933187e-10
0.00143353368496387,4.98581122977261e-14
1.75692793646931e-18,2.10831352376309e-16
2.98313637983738e-23,7.37844278094847e-30
1.02364416164536e-32,4.56964733516636e-74
0.0474685267014877,2.848499991181
7.02771174587765e-18,8.43325404283366e-16
1.05415676188181e-17,1.26498793484792e-15
7.23255309314029e-27,1.56644201961308e-59
0.047472842037668,4.2727499933857
0.047475,5.69700000000006
0.0474749948784966,9.53136559864711e-28
1.7569279364693e-18,2.10831352376306e-16
5.39512867104068e-20,1.33442267219771e-26
0.028485,3.41819999999998
5.47031965000714e-20,1.84512081933441e-30
7.1654954173469e-07,2.11638830874763e-43
7.45990335722571e-24,1.84512081933441e-30
0.0356062500000019,4.27274984188747
2.57670121366548e-14,4.2166270214171e-16
1.44651061862805e-26,3.13288359489661e-59
2.04728832329071e-32,9.1392946703327e-74
2.01521922905396e-07,4.9844328546919e-14
7.16549541734849e-07,2.11638830874807e-43
0.028485,3.41819999999998
1.00022858828757e-12,4.46511161333902e-54
5.2707838094079e-18,6.32494057128934e-16
0.047475,5.69700000000006
0.0466463902176652,9.01455822957599e-11
0.0474620551680257,1.89899999999993
9.22017997947945e-17,4.11597240717396e-58
1.09406547846394e-19,3.69024161581887e-30
1.95435139686653e-10,4.23277661749509e-43
1.05415676179914e-17,1.21861066648416e-15
2.01577651981668e-07,4.98581126064472e-14
0.0474620551680257,1.89900000000009
3.86505182049772e-14,6.32494057129066e-16
5.27078380940789e-18,6.32493967423799e-16
3.98151993423716e-27,2.452413530632e-68
4.94823614869777e-11,2.20893773427173e-52
3.66732460229719e-09,2.23255580667042e-54
1.01416860183083e-12,6.17395861076092e-58
0.0237375000000009,2.84849999118111
0.0356062499993016,4.2324804442354
3.86505182049777e-14,6.32494057129072e-16
5.27078380940789e-18,6.32494057128934e-16
5.3404641424763e-20,1.33442267217009e-26
3.70158936209675e-29,1.65242324021738e-70
1.05415676188159e-17,1.2649879348476e-15
0.0474671609286769,1.3378790523133e-08
2.01423793098707e-23,1.2262067662759e-68
2.90156609097286e-18,9.90229421020059e-25
2.76605399384383e-16,1.23479172215217e-57
5.34046414247632e-20,1.3344226804329e-26
0.0214719859338691,1.33787906059755e-08
0.000717902403903614,1.80291164588596e-10
7.40317872419053e-29,3.30484648043331e-70
6.51450467410014e-11,1.41092553916509e-43
4.03153021593263e-07,9.97162245954458e-14
2.10831352376316e-17,2.52997621284994e-15
1.95435139686697e-10,4.23277601717163e-43
0.0466463902176652,9.01455822957579e-11
2.01577366684199e-07,4.98581126064472e-14
2.01577366684202e-07,4.98581126064475e-14
5.80313218194607e-18,1.98045884204012e-24
1.49197855980171e-23,3.69024163866877e-30
3.58277474643649e-07,1.05819415437381e-43
0.000708499121618132,1.77893885445548e-10
1.07902573420857e-19,2.66884534439653e-26
4.82170206209241e-27,1.04429467974184e-59
2.68769822245599e-07,6.6477483063633e-14
0.03165,3.79799999216084
1.38264463735272e-16,6.17225172278258e-58
0.0203464285714287,2.44157142857144
0.0474579592023692,4.45959687913135e-09
0.047475,5.6969997306694
7.23255309313869e-27,1.56644201961278e-59
7.02771174587719e-18,8.43325404283333e-16
0.047475,5.69699946133886
0.047472842037668,4.27274999338593
0.0203464285714284,2.44157142857144
0.00036168585327911,9.01455822957266e-11
0.000708499121618138,1.77893884344031e-10
0.0470528076441281,1.80291163468488e-10
2.90156609097305e-18,9.90229427151621e-25
2.10831352376315e-17,2.52997585402952e-15
0.0204940087843701,8.91919375128039e-09
0.000727557211169785,2.49221642734595e-14
9.90094071102149e-13,4.46511161324649e-54
0.0474706842715058,3.36694480871744
0.0474620551680257,1.89900000000006
6.51450467410067e-11,1.41092553916515e-43
0.0284850000000024,3.41820000000019
0.0356062499993017,4.23248043749836
9.86928839858586e-13,4.40574032375431e-54
1.95435139686696e-10,4.23277661749612e-43
1.49156818991872e-23,3.68922141331809e-30
9.7717570036815e-11,2.03879652179599e-43
7.45784094959348e-24,1.84461070665904e-30
1.44651061862774e-26,3.1328840392255e-59
0.0138732999954644,6.68939531084245e-09
7.73010364098917e-14,1.26498792701503e-15
1.97811678925495e-16,6.67211340230518e-27
0.047475,5.69700000000006
1.93252591024925e-14,3.16247028564478e-16
0.035606250000002,4.27275000000016
7.73010364038109e-14,1.21861065893818e-15
3.71117711249035e-11,1.65670330070378e-52
5.30361204483786e-23,1.50901256068244e-59
1.05415676188157e-17,1.26498810642497e-15
0.0237374999999998,2.84849999999995
2.76605007896758e-16,1.23479172215216e-57
1.00022858828798e-12,4.46511161334081e-54
0.0356062500000001,4.27275000000001
1.44651061851426e-26,3.01802512136411e-59
3.51385587293858e-18,4.2166270475261e-16
3.25725233928489e-11,7.05462769582562e-44
3.86505182049686e-14,6.32494057128939e-16
0.015825,1.89899999999993
0.000710737368754545,1.80291164584864e-10
2.0157765198167e-07,4.98581122977262e-14
1.00788897315355e-07,2.49290563032242e-14
2.3885225060766e-07,7.05462769582562e-44
5.27078380940793e-18,6.32494053212503e-16
0.0138732999954649,6.68939531084233e-09
0.0474620551680257,1.89899999999993
1.06385536836064e-14,4.9511471357581e-25
1.93252591024921e-14,3.16247028564467e-16
1.06809282849526e-19,2.66884534434017e-26
1.05415676188182e-17,1.26498811425813e-15
1.97232391922438e-07,1.6567032994069e-52
7.32816822870263e-29,3.30484648036498e-70
4.8217020620928e-27,1.04429467974189e-59
0.015825,1.89899999999993
1.34385291519966e-07,3.32387417376319e-14
1.06385536836059e-14,4.95114713575812e-25
5.39512867104291e-20,1.33442268046104e-26
7.40317872419346e-29,3.30484648043463e-70
1.9907599671187e-27,1.226206765316e-68
0.0474706842715061,3.41819980608216
2.69756433552145e-20,6.67211340230521e-27
1.05415676188157e-17,1.26498811425787e-15
0.0474747532670542,5.56100753976475e-42
0.0356062500000019,4.27275000000011
0.000710737368754555,1.80291164584864e-10
0.047475,5.6969997306694
7.30474081133578e-29,3.26090289863443e-70
5.00114294149257e-13,2.23255580667042e-54
0.047475,5.69700000000006
0.0356062499999999,4.27275000000001
1.76787068175103e-23,5.22147339870943e-60
1.49197855980173e-23,3.69024163866881e-30
0.0237375000000008,2.84850000000006
0.000717902403903893,1.80291164588661e-10
0.047475,5.69700000000006
1.97811678925418e-16,6.67211340230272e-27
2.04729122088119e-32,9.13929467033263e-74
2.66169560765727e-20,6.5833962522617e-27
1.05415676188158e-17,1.26498810642497e-15
0.0316499999999999,3.79799999216084
5.37935150156428e-11,3.31340659881379e-52
0.0474706842715061,3.41819999153368
3.6301665348294e-09,2.23255580662326e-54
1.00788897315354e-07,2.49290563032237e-14
0.0284850000000026,3.41820000000019
0.0237374999999998,2.84849999999995
3.51385587293887e-18,4.21662704752655e-16
